id	Q27	Q28	Q29_SQ01	Q29_SQ02	Q29_SQ03	Q30	Q31	Q38
4524	Fantastic availability of packages, very flexible, short time from idea to result	Missing some more general purpose programming features (like Python)	U	N	N	{question_not_shown}	{question_not_shown}	NA
4525	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4526	Great workflow for analysis	NLP	N	N	N	{question_not_shown}	{question_not_shown}	Thanks fo
4527	Users are friendly. I do not start with a language. I google for problem and if solution is in R, I use it.	Debugging. It is hard.	U	U	U	{question_not_shown}	{question_not_shown}	NA
4528	The network of packages.	Writing documentation for your own packages.	Y	Y	Y	Funding of a project related to my work.	-	NA
4529	NA	NA	Y	U	N	{question_not_shown}	{question_not_shown}	NA
4530	NA	standard for loops i still dont understand why they can not preform faster...of course in its infency things were not fast but in year 2017 surely it must be possible to change the inner core code of R such that loops become faster	Y	U	Y	{question_not_shown}	{question_not_shown}	NA
4531	many improvment with package like dplyrand other{cr}{newline}and first the community	there is many way to do something and sometime it is not very clear wich is better{cr}{newline}syntax is not always consistent beetween package	Y	U	Y	{question_not_shown}	{question_not_shown}	NA
4532	NA	NA	U	U	N	{question_not_shown}	{question_not_shown}	NA
4533	--	Memory management for huge datasets	N	N	N	{question_not_shown}	{question_not_shown}	NA
4534	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4538	NA	NA	N	N	N	{question_not_shown}	{question_not_shown}	NA
4535	cost	slow speed and arcane language.	Y	Y	Y	NA	Getting R approved by the FDA as a standard way to deliver datasets.	no
4537	All workflow done in one tool.	Managing package dependencies that break existing code.	Y	Y	U	Helps that R is getting better and addressing problems related to R. Funding projects to make R more suitable for users.	Keep working and improving R.	Thank you!!!
4536	the community and the written examples one can find on the internet	too many duplicate packages and some packages on CRAN being out of date	Y	Y	U	heard about them at the EARL conference in London and given subsidies for R ladies	more house cleaning of out of date packages and homogenising the R code grammars	In fact I am not a data scientist yet, but an aspiring one, I learn R hoping in a career change, is this something the R consortium can me help with?
4539	Open access of work and packages and the wide and friendly ecosystem (much friendlier than python and sql)	R struggles to be productionalized. Not as many people creating efficient modern learning methods	Y	N	N	{question_not_shown}	{question_not_shown}	NA
4540	Multi porpouse	None	Y	U	N	{question_not_shown}	{question_not_shown}	NA
4541	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4542	NA	NA	N	N	N	{question_not_shown}	{question_not_shown}	NA
4543	It's easy to use, rich with packages and stats tools.	Memory handling and speed.	Y	Y	U	Support for local RUG	More active role in global community.	NA
4544	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	NA
4545	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4546	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4547	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4548	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4549	The community behind it, there is always someone willing to help to be found on the internet.	Being perceived as a nerd by my co-workers ;-)	Y	U	U	{question_not_shown}	{question_not_shown}	NA
4550	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4551	NA	NA	Y	U	N	{question_not_shown}	{question_not_shown}	NA
4552	scripting and portability	sharing work with non R users	Y	Y	Y	NA	NA	NA
4553	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4554	Ease of use after initial learning curve, open source	Learning curve	N	N	N	{question_not_shown}	{question_not_shown}	NA
4555	Great community	NA	Y	Y	Y	NA	NA	NA
4556	NA	Evangelizing. Convincing that it is production ready.	N	N	N	{question_not_shown}	{question_not_shown}	NA
4557	NA	NA	Y	U	N	{question_not_shown}	{question_not_shown}	NA
4558	The ability to go from data loading to a final report within the same environment.	There are a couple of things that bug me. {cr}{newline}- too many ways of doing the same thing, and little guidance to indicate which is best{cr}{newline}- sometimes I struggle to get the apply/mapply methods to work for me, I still think in for loops I guess{cr}{newline}- too many object specifications	Y	U	U	{question_not_shown}	{question_not_shown}	NA
4559	NA	NA	Y	U	N	{question_not_shown}	{question_not_shown}	NA
4560	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4561	The tisyverse way of manipulating analyzing and presenting data	The missing standard development tools. R studio is nice, but I prefer normal text editors	Y	Y	Y	NA	NA	Thank you!
4562	NA	NA	Y	Y	Y	NA	NA	NA
4563	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4564	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4565	It's fun, and the R Community is great	NA	Y	Y	Y	NA	NA	NA
4566	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4567	ease of processing data	lack of object oriented features	U	N	N	{question_not_shown}	{question_not_shown}	NA
4568	Rmarkdown  allows me to use the rstudio ide as my basic work routine	It's not popular enough among my reference community (ecnometricians) who tend to use either low level languages or stata/matlab. So, there is a negative peer effect	N	N	N	{question_not_shown}	{question_not_shown}	NA
4569	You can do really any data related task that will fit into memory. I can always craft a unique solution if one is needed, and yet there are also very high-quality implementations of standard statistical methods as well.	At times it can be difficult to transport older code into newer working environments, especially with the rapid development of tools for reproducible research.	Y	U	U	{question_not_shown}	{question_not_shown}	NA
4570	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4571	Speed. Not just processing, but of developing my work, and delivering simple solutions. My daily workflow revolves around writing R Notebooks, knitting them and serving high-quality PDF reports. I'm also a Shiny fan. Again, R is highly extensible, and that's it's main strength.	Stability and maturity are not always present in many packages. Reproducibility is also an issue sometimes. Tidyverse packages should now be part of base by now (hate loading them all the time) ;)	Y	Y	U	I'm not aware of anything that has had direct impact on me, but that does not mean the Consortium is not important.	Keep making R awesome!	NA
4572	Interactivity.	Running entire analyses in R is code intensive and time consuming. Can also be error prone if people/teams don't have processes in place to reduce errors.	Y	U	N	{question_not_shown}	{question_not_shown}	NA
4573	NA	NA	N	N	N	{question_not_shown}	{question_not_shown}	NA
4574	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4575	graphics and data import.	the quality of some packages as well as the redundancy of functions/packages. even heavily downloaded packages such as MSBVAR contains serious bugs that drive the results and nobody talks about it or fixes them. {cr}{newline}the fact that i spend an hour the find out with of the five routines that do essentially the same just to figure out which one is the best is really a nuisance. some sort of referee process for packages could help. {cr}{newline}some functions of some packages are could be written with a more general focus, i.e. some very useful functions are only functioning within the package but hard to use with output from other packages, i.e. the vars package. this in turn also leads to reduncancy.	Y	Y	U	dont know.	NA	NA
4576	its intuitive	single threaded execution if you are not using MRAN R and no GPU support for rendering plots	Y	Y	Y	NA	NA	GPU rendering for plots, that's the missing link!
4577	IDE R Studio, lots of support	It is slow	U	U	U	{question_not_shown}	{question_not_shown}	NA
4578	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4579	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4580	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4581	flexibility to analyze data, create vis, fit technically rigorous and innovative statistical algorithms, and share results via Rmarkdown, shiny, etc.	Not a fan of the magittr pipe approach. I get it, but its still not something I want to pursue broadly	Y	Y	Y	NA	Figuring out how to make R more production friendly and rival Python's stronger presence in machine learning	NA
4582	the speed possible to turn raw data into clean (sometimes tidy) with powerful visualizations	sometimes just get caught up in the language itself - syntax, some libraries play better with others... - when i'd like to be more focused on getting results	Y	U	U	{question_not_shown}	{question_not_shown}	R keeps getting better
4583	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4584	R always is updated{cr}{newline}R community{cr}{newline}Breath documents on Internet{cr}{newline}More people are using R	Technical documentation	Y	U	N	{question_not_shown}	{question_not_shown}	NA
4585	Graphics	NA	Y	N	N	{question_not_shown}	{question_not_shown}	NA
4586	{question_not_shown}	{question_not_shown}	N	U	U	{question_not_shown}	{question_not_shown}	NA
4587	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}	{question_not_shown}
4588	Access to the smartest minds on the planet.  I asked an R question on StackOverflow yesterday (Mon. Jul 10) and someone answered it (correctly, I might add) in under 35 minutes.  I implemented the proposed solution/algorithm immediately.  I also like the R Meetups (I'm on the steering committee for the R in my area) and I like it when the slides/presentations are posted from useR!, Earl, and other conferences.	I have to plan my workshop curriculum very, very carefully when working with students.  I have three kinds of students: 1), undergraduates who are just trying to survive college and their statistics class, 2), faculty who will be buried with either the Excel manual or the SPSS manual in their cold, dead hands, and 3), clients who don't care what the process/algorithm was--they just want implementable results.{cr}{newline}{cr}{newline}Figuring out exactly what to teach undergraduates about R is a really, really hard problem.  See:{cr}{newline}{cr}{newline}http://varianceexplained.org/r/teach-tidyverse/{cr}{newline}{cr}{newline}for a summary and discussion.{cr}{newline}{cr}{newline}So my hardest part is very carefully picking out the right pieces for really, really, elementary (but motivated) learners--mosaic package, simple ggplot2, ease in dplyr, prefix all objects with their type (e.g., df.data, v.sex, s.flag, etc.)  R is just too powerful to be taught easily.  That's my hardest problem--helping real beginners learn and not be frustrated.	Y	Y	Y	1.  Funding key infrastructure projects such as Gibor's project to automate CRAN building on the server-side automagically.{cr}{newline}{cr}{newline}2.  Engage with vendors, especially Microsoft.{cr}{newline}{cr}{newline}3.  Adds some legitimacy with highly risk-averse University administrators who don't want any FOSS platform/code running anywhere on any desktops (because it's not [sic] safe...argh!).	"I don't know.  It's still relatively new.{cr}{newline}{cr}{newline}If I've learned anything from 20 years of work with W3C, keeping the major vendors from taking over all of the key decisions would probably be the best thing it can do for the community (but I guess that's the R Foundation's work anyway).  Trust me--the vendors, at the end of day, have only their best interests at heart (despite what they say and despite what they might fund in the short-run).  And that's coming from a ""business professor"" (sigh)."	R has changed my life for the better--socially, economically, and intellectually.
